[2024-03-26 22:35:48.166] [INFO]: cpu memory available: 1870.58 GB, disk space available: 22192.04 GB, keep dataset in memory: True.
[2024-03-26 22:40:30.980] [INFO]: cpu memory available: 1890.55 GB, disk space available: 22184.81 GB, keep dataset in memory: True.
[2024-03-26 22:52:11.816] [INFO]: cpu memory available: 1890.39 GB, disk space available: 22153.79 GB, keep dataset in memory: True.
[2024-03-26 22:57:14.538] [INFO]: cpu memory available: 1888.83 GB, disk space available: 22136.07 GB, keep dataset in memory: True.
[2024-03-26 22:57:27.581] [INFO]: using device: cuda 
[2024-03-26 22:57:29.865] [INFO]: train dataset size: 6820976, steps per epoch:426311; validation dataset size: 18487, steps per validation: 1155; datalodater num_workers: 0.
[2024-03-27 14:57:16.241] [INFO]: training loss: epoch:0, step:297700, loss:2.1830689907073975, device:cuda
[2024-03-27 14:57:27.455] [INFO]: training loss: epoch:0, step:297750, loss:3.2453668117523193, device:cuda
[2024-03-27 14:57:37.353] [INFO]: training loss: epoch:0, step:297800, loss:2.4636147022247314, device:cuda
[2024-03-27 14:57:47.402] [INFO]: training loss: epoch:0, step:297850, loss:2.9484000205993652, device:cuda
[2024-03-27 14:57:57.226] [INFO]: training loss: epoch:0, step:297900, loss:2.945960283279419, device:cuda
[2024-03-27 14:58:06.557] [INFO]: training loss: epoch:0, step:297950, loss:2.910057544708252, device:cuda
[2024-03-27 14:58:16.297] [INFO]: training loss: epoch:0, step:298000, loss:2.880828380584717, device:cuda
[2024-03-27 14:58:26.256] [INFO]: training loss: epoch:0, step:298050, loss:2.9548327922821045, device:cuda
[2024-03-27 14:58:35.924] [INFO]: training loss: epoch:0, step:298100, loss:2.8092665672302246, device:cuda
[2024-03-27 14:58:45.212] [INFO]: training loss: epoch:0, step:298150, loss:3.0741348266601562, device:cuda
[2024-03-27 14:58:55.037] [INFO]: training loss: epoch:0, step:298200, loss:3.028404712677002, device:cuda
[2024-03-27 14:59:04.286] [INFO]: training loss: epoch:0, step:298250, loss:3.2402548789978027, device:cuda
[2024-03-27 14:59:14.429] [INFO]: training loss: epoch:0, step:298300, loss:2.8550732135772705, device:cuda
[2024-03-27 14:59:24.026] [INFO]: training loss: epoch:0, step:298350, loss:2.64784574508667, device:cuda
[2024-03-27 14:59:33.948] [INFO]: training loss: epoch:0, step:298400, loss:2.8364107608795166, device:cuda
[2024-03-27 14:59:43.931] [INFO]: training loss: epoch:0, step:298450, loss:2.5397987365722656, device:cuda
[2024-03-27 14:59:53.590] [INFO]: training loss: epoch:0, step:298500, loss:2.2696375846862793, device:cuda
[2024-03-27 15:00:02.650] [INFO]: training loss: epoch:0, step:298550, loss:2.4097912311553955, device:cuda
[2024-03-27 15:00:13.599] [INFO]: training loss: epoch:0, step:298600, loss:2.410473585128784, device:cuda
[2024-03-27 15:00:22.922] [INFO]: training loss: epoch:0, step:298650, loss:2.6846213340759277, device:cuda
[2024-03-27 15:00:31.930] [INFO]: training loss: epoch:0, step:298700, loss:3.1969521045684814, device:cuda
[2024-03-27 15:00:41.544] [INFO]: training loss: epoch:0, step:298750, loss:2.252896308898926, device:cuda
[2024-03-27 15:00:51.019] [INFO]: training loss: epoch:0, step:298800, loss:2.6818344593048096, device:cuda
[2024-03-27 15:01:00.021] [INFO]: training loss: epoch:0, step:298850, loss:2.387481212615967, device:cuda
[2024-03-27 15:01:08.996] [INFO]: training loss: epoch:0, step:298900, loss:3.03540301322937, device:cuda
[2024-03-27 15:01:18.590] [INFO]: training loss: epoch:0, step:298950, loss:2.8305225372314453, device:cuda
[2024-03-27 15:01:28.462] [INFO]: training loss: epoch:0, step:299000, loss:2.4062020778656006, device:cuda
[2024-03-27 15:01:38.110] [INFO]: training loss: epoch:0, step:299050, loss:3.0915727615356445, device:cuda
[2024-03-27 15:01:47.861] [INFO]: training loss: epoch:0, step:299100, loss:2.9710707664489746, device:cuda
[2024-03-27 15:01:57.935] [INFO]: training loss: epoch:0, step:299150, loss:3.1296494007110596, device:cuda
[2024-03-27 15:02:08.203] [INFO]: training loss: epoch:0, step:299200, loss:2.7436892986297607, device:cuda
[2024-03-27 15:02:18.747] [INFO]: training loss: epoch:0, step:299250, loss:3.048950672149658, device:cuda
[2024-03-27 15:02:28.324] [INFO]: training loss: epoch:0, step:299300, loss:3.381727695465088, device:cuda
[2024-03-27 15:02:37.759] [INFO]: training loss: epoch:0, step:299350, loss:2.9979095458984375, device:cuda
[2024-03-27 15:02:47.836] [INFO]: training loss: epoch:0, step:299400, loss:2.619494676589966, device:cuda
[2024-03-27 15:02:57.539] [INFO]: training loss: epoch:0, step:299450, loss:2.7850818634033203, device:cuda
[2024-03-27 15:03:07.499] [INFO]: training loss: epoch:0, step:299500, loss:3.01261305809021, device:cuda
[2024-03-27 15:03:17.195] [INFO]: training loss: epoch:0, step:299550, loss:2.393171787261963, device:cuda
[2024-03-27 15:03:26.126] [INFO]: training loss: epoch:0, step:299600, loss:2.8817882537841797, device:cuda
[2024-03-27 15:03:35.887] [INFO]: training loss: epoch:0, step:299650, loss:2.6716904640197754, device:cuda
[2024-03-27 15:03:45.950] [INFO]: training loss: epoch:0, step:299700, loss:2.317870616912842, device:cuda
[2024-03-27 15:03:55.584] [INFO]: training loss: epoch:0, step:299750, loss:2.763399362564087, device:cuda
[2024-03-27 15:04:05.686] [INFO]: training loss: epoch:0, step:299800, loss:3.179389238357544, device:cuda
[2024-03-27 15:04:15.832] [INFO]: training loss: epoch:0, step:299850, loss:3.1618895530700684, device:cuda
[2024-03-27 15:04:25.893] [INFO]: training loss: epoch:0, step:299900, loss:2.84893536567688, device:cuda
[2024-03-27 15:04:35.352] [INFO]: training loss: epoch:0, step:299950, loss:2.3607726097106934, device:cuda
[2024-03-27 15:04:45.715] [INFO]: training loss: epoch:0, step:300000, loss:2.567202091217041, device:cuda
[2024-03-27 15:04:55.747] [INFO]: training loss: epoch:0, step:300050, loss:3.1067166328430176, device:cuda
[2024-03-27 15:05:05.470] [INFO]: training loss: epoch:0, step:300100, loss:2.7676541805267334, device:cuda
[2024-03-27 15:05:15.317] [INFO]: training loss: epoch:0, step:300150, loss:2.7539138793945312, device:cuda
[2024-03-27 15:05:25.334] [INFO]: training loss: epoch:0, step:300200, loss:2.583214282989502, device:cuda
[2024-03-27 15:05:35.313] [INFO]: training loss: epoch:0, step:300250, loss:2.412879228591919, device:cuda
[2024-03-27 15:05:45.265] [INFO]: training loss: epoch:0, step:300300, loss:2.85105037689209, device:cuda
[2024-03-27 15:05:55.362] [INFO]: training loss: epoch:0, step:300350, loss:2.438199996948242, device:cuda
[2024-03-27 15:06:05.300] [INFO]: training loss: epoch:0, step:300400, loss:2.8516318798065186, device:cuda
[2024-03-27 15:06:14.822] [INFO]: training loss: epoch:0, step:300450, loss:2.9232258796691895, device:cuda
[2024-03-27 15:06:24.230] [INFO]: training loss: epoch:0, step:300500, loss:2.634532928466797, device:cuda
[2024-03-27 15:06:33.852] [INFO]: training loss: epoch:0, step:300550, loss:3.524806499481201, device:cuda
[2024-03-27 15:06:43.396] [INFO]: training loss: epoch:0, step:300600, loss:3.149973154067993, device:cuda
[2024-03-27 15:06:53.555] [INFO]: training loss: epoch:0, step:300650, loss:3.070070743560791, device:cuda
[2024-03-27 15:07:04.123] [INFO]: training loss: epoch:0, step:300700, loss:3.0964908599853516, device:cuda
[2024-03-27 15:07:13.451] [INFO]: training loss: epoch:0, step:300750, loss:2.7802557945251465, device:cuda
[2024-03-27 15:07:23.157] [INFO]: training loss: epoch:0, step:300800, loss:2.7475874423980713, device:cuda
[2024-03-27 15:07:32.686] [INFO]: training loss: epoch:0, step:300850, loss:2.804870843887329, device:cuda
[2024-03-27 15:07:42.221] [INFO]: training loss: epoch:0, step:300900, loss:2.701791524887085, device:cuda
[2024-03-27 15:07:51.452] [INFO]: training loss: epoch:0, step:300950, loss:3.1131441593170166, device:cuda
[2024-03-27 15:08:01.016] [INFO]: training loss: epoch:0, step:301000, loss:2.246483325958252, device:cuda
[2024-03-27 15:08:10.217] [INFO]: training loss: epoch:0, step:301050, loss:2.531249761581421, device:cuda
[2024-03-27 15:08:19.384] [INFO]: training loss: epoch:0, step:301100, loss:2.8162786960601807, device:cuda
[2024-03-27 15:08:28.539] [INFO]: training loss: epoch:0, step:301150, loss:2.926301956176758, device:cuda
[2024-03-27 15:08:37.819] [INFO]: training loss: epoch:0, step:301200, loss:2.504279136657715, device:cuda
[2024-03-27 15:08:47.402] [INFO]: training loss: epoch:0, step:301250, loss:2.6502082347869873, device:cuda
[2024-03-27 15:08:56.709] [INFO]: training loss: epoch:0, step:301300, loss:2.8259711265563965, device:cuda
[2024-03-27 15:09:06.014] [INFO]: training loss: epoch:0, step:301350, loss:2.920407295227051, device:cuda
[2024-03-27 15:09:15.568] [INFO]: training loss: epoch:0, step:301400, loss:1.6951301097869873, device:cuda
[2024-03-27 15:09:24.991] [INFO]: training loss: epoch:0, step:301450, loss:2.9894027709960938, device:cuda
[2024-03-27 15:09:34.130] [INFO]: training loss: epoch:0, step:301500, loss:3.0443460941314697, device:cuda
[2024-03-27 15:09:43.229] [INFO]: training loss: epoch:0, step:301550, loss:2.7366280555725098, device:cuda
[2024-03-27 15:09:53.170] [INFO]: training loss: epoch:0, step:301600, loss:2.948554039001465, device:cuda
[2024-03-27 15:10:02.686] [INFO]: training loss: epoch:0, step:301650, loss:3.0968878269195557, device:cuda
[2024-03-27 15:10:13.376] [INFO]: training loss: epoch:0, step:301700, loss:3.0721466541290283, device:cuda
[2024-03-27 15:10:23.079] [INFO]: training loss: epoch:0, step:301750, loss:2.975433826446533, device:cuda
[2024-03-27 15:10:32.935] [INFO]: training loss: epoch:0, step:301800, loss:2.8058602809906006, device:cuda
[2024-03-27 15:10:43.144] [INFO]: training loss: epoch:0, step:301850, loss:2.49017071723938, device:cuda
[2024-03-27 15:10:53.009] [INFO]: training loss: epoch:0, step:301900, loss:3.0238521099090576, device:cuda
[2024-03-27 15:11:02.493] [INFO]: training loss: epoch:0, step:301950, loss:2.8164379596710205, device:cuda
[2024-03-27 15:11:11.726] [INFO]: training loss: epoch:0, step:302000, loss:3.3475635051727295, device:cuda
[2024-03-27 15:11:21.587] [INFO]: training loss: epoch:0, step:302050, loss:2.96098256111145, device:cuda
[2024-03-27 15:11:31.360] [INFO]: training loss: epoch:0, step:302100, loss:2.989539861679077, device:cuda
[2024-03-27 15:11:40.539] [INFO]: training loss: epoch:0, step:302150, loss:2.6671814918518066, device:cuda
[2024-03-27 15:11:49.909] [INFO]: training loss: epoch:0, step:302200, loss:2.712524652481079, device:cuda
[2024-03-27 15:11:59.555] [INFO]: training loss: epoch:0, step:302250, loss:2.9794156551361084, device:cuda
[2024-03-27 15:12:09.479] [INFO]: training loss: epoch:0, step:302300, loss:2.9816360473632812, device:cuda
[2024-03-27 15:12:19.684] [INFO]: training loss: epoch:0, step:302350, loss:2.6521871089935303, device:cuda
[2024-03-27 15:12:29.339] [INFO]: training loss: epoch:0, step:302400, loss:2.6340811252593994, device:cuda
[2024-03-27 15:12:39.124] [INFO]: training loss: epoch:0, step:302450, loss:2.778262138366699, device:cuda
[2024-03-27 15:12:48.668] [INFO]: training loss: epoch:0, step:302500, loss:2.3678476810455322, device:cuda
[2024-03-27 15:12:58.648] [INFO]: training loss: epoch:0, step:302550, loss:3.2475028038024902, device:cuda
[2024-03-27 15:13:08.686] [INFO]: training loss: epoch:0, step:302600, loss:3.3519368171691895, device:cuda
[2024-03-27 15:13:18.395] [INFO]: training loss: epoch:0, step:302650, loss:2.757476806640625, device:cuda
[2024-03-27 15:13:28.316] [INFO]: training loss: epoch:0, step:302700, loss:2.6398415565490723, device:cuda
[2024-03-27 15:13:37.597] [INFO]: training loss: epoch:0, step:302750, loss:2.966872215270996, device:cuda
[2024-03-27 15:13:47.224] [INFO]: training loss: epoch:0, step:302800, loss:3.676161289215088, device:cuda
[2024-03-27 15:13:57.072] [INFO]: training loss: epoch:0, step:302850, loss:2.888002872467041, device:cuda
[2024-03-27 15:14:07.116] [INFO]: training loss: epoch:0, step:302900, loss:2.4036946296691895, device:cuda
[2024-03-27 15:14:16.927] [INFO]: training loss: epoch:0, step:302950, loss:3.7312753200531006, device:cuda
[2024-03-27 15:14:26.831] [INFO]: training loss: epoch:0, step:303000, loss:2.2963576316833496, device:cuda
[2024-03-27 15:14:36.586] [INFO]: training loss: epoch:0, step:303050, loss:2.6626389026641846, device:cuda
[2024-03-27 15:14:45.688] [INFO]: training loss: epoch:0, step:303100, loss:2.764594554901123, device:cuda
[2024-03-27 15:14:55.618] [INFO]: training loss: epoch:0, step:303150, loss:2.7350406646728516, device:cuda
[2024-03-27 15:15:05.035] [INFO]: training loss: epoch:0, step:303200, loss:2.8987245559692383, device:cuda
[2024-03-27 15:15:15.074] [INFO]: training loss: epoch:0, step:303250, loss:3.2778966426849365, device:cuda
[2024-03-27 15:15:25.504] [INFO]: training loss: epoch:0, step:303300, loss:2.9185047149658203, device:cuda
[2024-03-27 15:15:35.182] [INFO]: training loss: epoch:0, step:303350, loss:2.692945718765259, device:cuda
[2024-03-27 15:15:44.935] [INFO]: training loss: epoch:0, step:303400, loss:2.504946231842041, device:cuda
[2024-03-27 15:15:55.057] [INFO]: training loss: epoch:0, step:303450, loss:2.467022657394409, device:cuda
[2024-03-27 15:16:04.796] [INFO]: training loss: epoch:0, step:303500, loss:3.3031489849090576, device:cuda
[2024-03-27 15:16:14.793] [INFO]: training loss: epoch:0, step:303550, loss:2.7899062633514404, device:cuda
[2024-03-27 15:16:24.727] [INFO]: training loss: epoch:0, step:303600, loss:2.8215084075927734, device:cuda
[2024-03-27 15:16:34.430] [INFO]: training loss: epoch:0, step:303650, loss:2.6851067543029785, device:cuda
[2024-03-27 15:16:44.614] [INFO]: training loss: epoch:0, step:303700, loss:3.1407976150512695, device:cuda
[2024-03-27 15:16:54.769] [INFO]: training loss: epoch:0, step:303750, loss:3.1354639530181885, device:cuda
[2024-03-27 15:17:07.224] [INFO]: training loss: epoch:0, step:303800, loss:2.9472575187683105, device:cuda
[2024-03-27 15:17:16.270] [INFO]: training loss: epoch:0, step:303850, loss:2.7122182846069336, device:cuda
[2024-03-27 15:17:26.068] [INFO]: training loss: epoch:0, step:303900, loss:2.8462471961975098, device:cuda
[2024-03-27 15:17:35.645] [INFO]: training loss: epoch:0, step:303950, loss:3.220494508743286, device:cuda
[2024-03-27 15:17:45.277] [INFO]: training loss: epoch:0, step:304000, loss:2.8225932121276855, device:cuda
[2024-03-27 15:17:54.696] [INFO]: training loss: epoch:0, step:304050, loss:2.978245735168457, device:cuda
[2024-03-27 15:18:04.876] [INFO]: training loss: epoch:0, step:304100, loss:3.3224339485168457, device:cuda
[2024-03-27 15:18:14.588] [INFO]: training loss: epoch:0, step:304150, loss:2.740330457687378, device:cuda
[2024-03-27 15:18:24.286] [INFO]: training loss: epoch:0, step:304200, loss:3.358748197555542, device:cuda
[2024-03-27 15:18:33.865] [INFO]: training loss: epoch:0, step:304250, loss:2.6409695148468018, device:cuda
[2024-03-27 15:18:43.450] [INFO]: training loss: epoch:0, step:304300, loss:2.719836473464966, device:cuda
[2024-03-27 15:18:53.665] [INFO]: training loss: epoch:0, step:304350, loss:2.5347816944122314, device:cuda
[2024-03-27 15:19:03.032] [INFO]: training loss: epoch:0, step:304400, loss:2.5200209617614746, device:cuda
[2024-03-27 15:19:12.106] [INFO]: training loss: epoch:0, step:304450, loss:2.1958961486816406, device:cuda
[2024-03-27 15:19:21.638] [INFO]: training loss: epoch:0, step:304500, loss:2.882619619369507, device:cuda
[2024-03-27 15:19:31.525] [INFO]: training loss: epoch:0, step:304550, loss:2.816713571548462, device:cuda
[2024-03-27 15:19:41.162] [INFO]: training loss: epoch:0, step:304600, loss:2.6843130588531494, device:cuda
[2024-03-27 15:19:50.813] [INFO]: training loss: epoch:0, step:304650, loss:2.790976047515869, device:cuda
[2024-03-27 15:20:00.272] [INFO]: training loss: epoch:0, step:304700, loss:3.0295374393463135, device:cuda
[2024-03-27 15:20:10.057] [INFO]: training loss: epoch:0, step:304750, loss:2.9099924564361572, device:cuda
[2024-03-27 15:20:19.287] [INFO]: training loss: epoch:0, step:304800, loss:2.7314388751983643, device:cuda
[2024-03-27 15:20:28.812] [INFO]: training loss: epoch:0, step:304850, loss:3.2373812198638916, device:cuda
[2024-03-27 15:20:38.066] [INFO]: training loss: epoch:0, step:304900, loss:3.179166316986084, device:cuda
[2024-03-27 15:20:47.812] [INFO]: training loss: epoch:0, step:304950, loss:3.057568311691284, device:cuda
[2024-03-27 15:20:57.762] [INFO]: training loss: epoch:0, step:305000, loss:2.943718433380127, device:cuda
[2024-03-27 15:21:07.043] [INFO]: training loss: epoch:0, step:305050, loss:2.897944688796997, device:cuda
[2024-03-27 15:21:16.101] [INFO]: training loss: epoch:0, step:305100, loss:2.523827075958252, device:cuda
[2024-03-27 15:21:25.742] [INFO]: training loss: epoch:0, step:305150, loss:3.3849759101867676, device:cuda
[2024-03-27 15:21:35.777] [INFO]: training loss: epoch:0, step:305200, loss:2.869529962539673, device:cuda
[2024-03-27 15:21:45.061] [INFO]: training loss: epoch:0, step:305250, loss:3.034775733947754, device:cuda
[2024-03-27 15:21:54.273] [INFO]: training loss: epoch:0, step:305300, loss:2.7179882526397705, device:cuda
[2024-03-27 15:22:04.036] [INFO]: training loss: epoch:0, step:305350, loss:2.979508876800537, device:cuda
[2024-03-27 15:22:14.108] [INFO]: training loss: epoch:0, step:305400, loss:3.053133249282837, device:cuda
[2024-03-27 15:22:23.597] [INFO]: training loss: epoch:0, step:305450, loss:3.072068691253662, device:cuda
[2024-03-27 15:22:32.378] [INFO]: training loss: epoch:0, step:305500, loss:2.8041341304779053, device:cuda
[2024-03-27 15:22:41.312] [INFO]: training loss: epoch:0, step:305550, loss:2.7735211849212646, device:cuda
[2024-03-27 15:22:50.789] [INFO]: training loss: epoch:0, step:305600, loss:2.7874438762664795, device:cuda
[2024-03-27 15:22:59.831] [INFO]: training loss: epoch:0, step:305650, loss:2.6934337615966797, device:cuda
[2024-03-27 15:23:09.272] [INFO]: training loss: epoch:0, step:305700, loss:2.6249845027923584, device:cuda
[2024-03-27 15:23:18.730] [INFO]: training loss: epoch:0, step:305750, loss:3.3708927631378174, device:cuda
[2024-03-27 15:23:28.980] [INFO]: training loss: epoch:0, step:305800, loss:3.3052620887756348, device:cuda
[2024-03-27 15:23:38.894] [INFO]: training loss: epoch:0, step:305850, loss:2.766407012939453, device:cuda
[2024-03-27 15:23:48.909] [INFO]: training loss: epoch:0, step:305900, loss:3.2708218097686768, device:cuda
[2024-03-27 15:23:58.006] [INFO]: training loss: epoch:0, step:305950, loss:2.6731584072113037, device:cuda
[2024-03-27 15:24:07.823] [INFO]: training loss: epoch:0, step:306000, loss:3.0670576095581055, device:cuda
[2024-03-27 15:24:17.716] [INFO]: training loss: epoch:0, step:306050, loss:2.992672920227051, device:cuda
[2024-03-27 15:24:27.165] [INFO]: training loss: epoch:0, step:306100, loss:2.9948980808258057, device:cuda
[2024-03-27 15:24:36.636] [INFO]: training loss: epoch:0, step:306150, loss:2.941981792449951, device:cuda
[2024-03-27 15:24:46.486] [INFO]: training loss: epoch:0, step:306200, loss:2.914125442504883, device:cuda
[2024-03-27 15:24:56.374] [INFO]: training loss: epoch:0, step:306250, loss:3.091385841369629, device:cuda
[2024-03-27 15:25:06.137] [INFO]: training loss: epoch:0, step:306300, loss:3.0267343521118164, device:cuda
[2024-03-27 15:25:15.920] [INFO]: training loss: epoch:0, step:306350, loss:2.734049081802368, device:cuda
[2024-03-27 15:25:25.498] [INFO]: training loss: epoch:0, step:306400, loss:2.7736923694610596, device:cuda
[2024-03-27 15:25:34.761] [INFO]: training loss: epoch:0, step:306450, loss:2.5229134559631348, device:cuda
[2024-03-27 15:25:44.080] [INFO]: training loss: epoch:0, step:306500, loss:3.004765033721924, device:cuda
[2024-03-27 15:25:53.163] [INFO]: training loss: epoch:0, step:306550, loss:2.8394551277160645, device:cuda
[2024-03-27 15:26:02.464] [INFO]: training loss: epoch:0, step:306600, loss:2.5801568031311035, device:cuda
[2024-03-27 15:26:11.940] [INFO]: training loss: epoch:0, step:306650, loss:2.8315978050231934, device:cuda
[2024-03-27 15:26:21.380] [INFO]: training loss: epoch:0, step:306700, loss:2.802250623703003, device:cuda
[2024-03-27 15:26:30.902] [INFO]: training loss: epoch:0, step:306750, loss:3.273975372314453, device:cuda
[2024-03-27 15:26:40.735] [INFO]: training loss: epoch:0, step:306800, loss:3.188817262649536, device:cuda
[2024-03-27 15:26:50.507] [INFO]: training loss: epoch:0, step:306850, loss:3.025378465652466, device:cuda
[2024-03-27 15:26:59.912] [INFO]: training loss: epoch:0, step:306900, loss:2.9438209533691406, device:cuda
[2024-03-27 15:27:09.766] [INFO]: training loss: epoch:0, step:306950, loss:2.8339743614196777, device:cuda
[2024-03-27 15:27:18.742] [INFO]: training loss: epoch:0, step:307000, loss:3.16641902923584, device:cuda
[2024-03-27 15:27:28.329] [INFO]: training loss: epoch:0, step:307050, loss:2.9899163246154785, device:cuda
[2024-03-27 15:27:37.766] [INFO]: training loss: epoch:0, step:307100, loss:2.5635547637939453, device:cuda
[2024-03-27 15:27:47.578] [INFO]: training loss: epoch:0, step:307150, loss:2.917949914932251, device:cuda
[2024-03-27 15:27:57.140] [INFO]: training loss: epoch:0, step:307200, loss:2.7125325202941895, device:cuda
[2024-03-27 15:28:06.356] [INFO]: training loss: epoch:0, step:307250, loss:2.664418935775757, device:cuda
[2024-03-27 15:28:15.454] [INFO]: training loss: epoch:0, step:307300, loss:2.949507474899292, device:cuda
[2024-03-27 15:28:24.701] [INFO]: training loss: epoch:0, step:307350, loss:2.714707374572754, device:cuda
[2024-03-27 15:28:34.800] [INFO]: training loss: epoch:0, step:307400, loss:3.090452194213867, device:cuda
[2024-03-27 15:28:44.326] [INFO]: training loss: epoch:0, step:307450, loss:3.035325527191162, device:cuda
[2024-03-27 15:28:54.171] [INFO]: training loss: epoch:0, step:307500, loss:2.4997665882110596, device:cuda
[2024-03-27 15:29:04.471] [INFO]: training loss: epoch:0, step:307550, loss:2.8503153324127197, device:cuda
[2024-03-27 15:29:13.979] [INFO]: training loss: epoch:0, step:307600, loss:2.609741687774658, device:cuda
[2024-03-27 15:29:23.628] [INFO]: training loss: epoch:0, step:307650, loss:2.2676026821136475, device:cuda
[2024-03-27 15:29:33.090] [INFO]: training loss: epoch:0, step:307700, loss:3.561312198638916, device:cuda
[2024-03-27 15:29:42.659] [INFO]: training loss: epoch:0, step:307750, loss:2.9528372287750244, device:cuda
[2024-03-27 15:29:52.193] [INFO]: training loss: epoch:0, step:307800, loss:3.1208152770996094, device:cuda
[2024-03-27 15:30:01.430] [INFO]: training loss: epoch:0, step:307850, loss:2.718893527984619, device:cuda
[2024-03-27 15:30:12.805] [INFO]: training loss: epoch:0, step:307900, loss:2.7473621368408203, device:cuda
[2024-03-27 15:30:22.845] [INFO]: training loss: epoch:0, step:307950, loss:2.9491677284240723, device:cuda
[2024-03-27 15:30:32.248] [INFO]: training loss: epoch:0, step:308000, loss:3.090517997741699, device:cuda
[2024-03-27 15:30:41.466] [INFO]: training loss: epoch:0, step:308050, loss:2.9743378162384033, device:cuda
[2024-03-27 15:30:50.900] [INFO]: training loss: epoch:0, step:308100, loss:2.938976526260376, device:cuda
[2024-03-27 15:31:00.361] [INFO]: training loss: epoch:0, step:308150, loss:3.151531457901001, device:cuda
[2024-03-27 15:31:10.726] [INFO]: training loss: epoch:0, step:308200, loss:2.423187732696533, device:cuda
[2024-03-27 15:31:20.846] [INFO]: training loss: epoch:0, step:308250, loss:2.830256223678589, device:cuda
[2024-03-27 15:31:30.794] [INFO]: training loss: epoch:0, step:308300, loss:3.019365072250366, device:cuda
[2024-03-27 15:31:40.446] [INFO]: training loss: epoch:0, step:308350, loss:2.852098226547241, device:cuda
[2024-03-27 15:31:50.769] [INFO]: training loss: epoch:0, step:308400, loss:3.3526198863983154, device:cuda
[2024-03-27 15:32:00.359] [INFO]: training loss: epoch:0, step:308450, loss:2.6127898693084717, device:cuda
[2024-03-27 15:32:10.153] [INFO]: training loss: epoch:0, step:308500, loss:2.7599947452545166, device:cuda
[2024-03-27 15:32:19.635] [INFO]: training loss: epoch:0, step:308550, loss:2.6484735012054443, device:cuda
[2024-03-27 15:32:29.107] [INFO]: training loss: epoch:0, step:308600, loss:3.0107362270355225, device:cuda
[2024-03-27 15:32:38.951] [INFO]: training loss: epoch:0, step:308650, loss:3.0571534633636475, device:cuda
[2024-03-27 15:32:48.210] [INFO]: training loss: epoch:0, step:308700, loss:2.128580093383789, device:cuda
[2024-03-27 15:32:57.943] [INFO]: training loss: epoch:0, step:308750, loss:2.6599764823913574, device:cuda
[2024-03-27 15:33:07.275] [INFO]: training loss: epoch:0, step:308800, loss:2.9607064723968506, device:cuda
[2024-03-27 15:33:16.738] [INFO]: training loss: epoch:0, step:308850, loss:2.8271234035491943, device:cuda
[2024-03-27 15:33:26.028] [INFO]: training loss: epoch:0, step:308900, loss:2.661102533340454, device:cuda
[2024-03-27 15:33:36.323] [INFO]: training loss: epoch:0, step:308950, loss:3.016413688659668, device:cuda
[2024-03-27 15:33:46.440] [INFO]: training loss: epoch:0, step:309000, loss:3.014204263687134, device:cuda
[2024-03-27 15:33:56.422] [INFO]: training loss: epoch:0, step:309050, loss:2.9545023441314697, device:cuda
[2024-03-27 15:34:06.628] [INFO]: training loss: epoch:0, step:309100, loss:2.595538854598999, device:cuda
[2024-03-27 15:34:17.014] [INFO]: training loss: epoch:0, step:309150, loss:2.6745545864105225, device:cuda
[2024-03-27 15:34:27.374] [INFO]: training loss: epoch:0, step:309200, loss:2.737217903137207, device:cuda
[2024-03-27 15:34:37.450] [INFO]: training loss: epoch:0, step:309250, loss:3.2171859741210938, device:cuda
[2024-03-27 15:34:47.539] [INFO]: training loss: epoch:0, step:309300, loss:2.9629414081573486, device:cuda
[2024-03-27 15:34:57.587] [INFO]: training loss: epoch:0, step:309350, loss:2.685481309890747, device:cuda
[2024-03-27 15:35:07.351] [INFO]: training loss: epoch:0, step:309400, loss:3.1317670345306396, device:cuda
[2024-03-27 15:35:18.023] [INFO]: training loss: epoch:0, step:309450, loss:2.4515318870544434, device:cuda
[2024-03-27 15:35:28.498] [INFO]: training loss: epoch:0, step:309500, loss:2.5393171310424805, device:cuda
[2024-03-27 15:35:38.495] [INFO]: training loss: epoch:0, step:309550, loss:2.57533597946167, device:cuda
[2024-03-27 15:35:48.736] [INFO]: training loss: epoch:0, step:309600, loss:2.9907917976379395, device:cuda
[2024-03-27 15:35:58.852] [INFO]: training loss: epoch:0, step:309650, loss:2.311231851577759, device:cuda
[2024-03-27 15:36:08.624] [INFO]: training loss: epoch:0, step:309700, loss:3.2716128826141357, device:cuda
[2024-03-27 15:36:18.393] [INFO]: training loss: epoch:0, step:309750, loss:2.6567485332489014, device:cuda
[2024-03-27 15:36:28.525] [INFO]: training loss: epoch:0, step:309800, loss:2.8375601768493652, device:cuda
[2024-03-27 15:36:38.634] [INFO]: training loss: epoch:0, step:309850, loss:2.4600956439971924, device:cuda
[2024-03-27 15:36:48.810] [INFO]: training loss: epoch:0, step:309900, loss:2.8699564933776855, device:cuda
[2024-03-27 15:36:58.732] [INFO]: training loss: epoch:0, step:309950, loss:3.3379547595977783, device:cuda
[2024-03-27 15:37:09.783] [INFO]: training loss: epoch:0, step:310000, loss:3.3496479988098145, device:cuda
[2024-03-27 15:37:19.457] [INFO]: training loss: epoch:0, step:310050, loss:2.8175888061523438, device:cuda
[2024-03-27 15:37:28.718] [INFO]: training loss: epoch:0, step:310100, loss:2.6676180362701416, device:cuda
